0,354,175
0,356,217
0,320,217
0,313,279
0,305,331
0,387,217
0,397,277
0,398,326
0,354,320
0,331,320
0,335,413
0,343,499
0,372,320
0,371,415
0,366,498
0,344,166
0,359,165
0,335,175
0,370,175
0,362,516
0,372,514
0,361,503
0,328,516
0,320,514
0,346,506
1,354,175
1,356,217
1,320,217
1,312,281
1,307,331
1,387,217
1,397,279
1,398,323
1,354,320
1,331,320
1,335,413
1,343,499
1,372,320
1,371,413
1,366,498
1,346,166
1,359,165
1,335,175
1,370,175
1,364,516
1,372,514
1,361,503
1,328,516
1,320,514
1,346,506
2,354,175
2,356,217
2,320,217
2,313,281
2,307,328
2,387,217
2,397,279
2,398,325
2,354,318
2,331,320
2,335,413
2,343,499
2,372,320
2,371,413
2,366,498
2,346,166
2,359,165
2,335,175
2,370,175
2,362,516
2,372,514
2,361,503
2,328,516
2,320,514
2,346,506
3,353,175
3,356,217
3,320,217
3,313,279
3,307,322
3,387,217
3,397,277
3,398,322
3,354,318
3,331,318
3,335,413
3,343,499
3,372,320
3,371,413
3,366,498
3,344,165
3,359,165
3,333,175
3,369,175
3,362,516
3,372,514
3,361,503
3,328,516
3,320,514
3,346,506
4,353,175
4,356,217
4,320,217
4,315,276
4,307,320
4,387,217
4,397,277
4,398,322
4,353,318
4,331,318
4,335,413
4,341,499
4,372,318
4,371,413
4,366,498
4,344,165
4,358,165
4,333,175
4,369,175
4,364,516
4,374,514
4,361,503
4,330,516
4,320,514
4,346,506
5,351,175
5,356,217
5,320,217
5,313,277
5,307,322
5,387,217
5,397,277
5,398,322
5,353,318
5,331,318
5,335,413
5,343,499
5,372,318
5,371,413
5,364,498
5,344,165
5,358,165
5,333,175
5,369,175
5,362,516
5,372,514
5,361,503
5,330,516
5,320,514
5,346,504
6,351,175
6,356,217
6,320,217
6,315,274
6,305,322
6,387,217
6,397,276
6,398,322
6,353,318
6,331,318
6,335,413
6,341,499
6,372,318
6,371,413
6,364,498
6,344,165
6,358,165
6,333,175
6,369,175
6,362,516
6,372,514
6,361,503
6,330,516
6,320,514
6,346,504
7,351,175
7,356,217
7,320,217
7,313,273
7,305,322
7,387,217
7,395,276
7,398,322
7,353,318
7,331,318
7,335,413
7,341,499
7,372,318
7,371,413
7,364,498
7,344,165
7,357,165
7,333,175
7,369,175
7,362,516
7,372,514
7,361,503
7,330,516
7,320,514
7,346,506
8,351,175
8,354,217
8,320,217
8,315,274
8,305,322
8,387,217
8,395,276
8,397,322
8,351,318
8,331,318
8,335,411
8,341,499
8,372,318
8,371,413
8,364,496
8,344,165
8,357,165
8,333,175
8,369,175
8,362,516
8,372,514
8,361,503
8,330,516
8,320,514
8,346,504
9,351,173
9,356,217
9,320,217
9,315,273
9,305,323
9,387,217
9,395,276
9,397,322
9,353,318
9,331,318
9,335,411
9,341,499
9,372,320
9,371,411
9,364,498
9,344,165
9,357,163
9,333,175
9,369,173
9,364,516
9,374,514
9,359,503
9,330,516
9,320,514
9,346,504
10,351,175
10,354,217
10,320,217
10,313,274
10,305,322
10,387,217
10,395,277
10,397,323
10,351,318
10,331,318
10,335,413
10,341,499
10,372,320
10,371,413
10,364,498
10,344,165
10,357,163
10,333,175
10,367,175
10,362,516
10,372,514
10,361,503
10,328,516
10,320,514
10,346,504
11,349,175
11,354,217
11,318,217
11,313,273
11,305,322
11,387,217
11,395,277
11,397,322
11,351,318
11,331,318
11,335,413
11,341,499
11,372,318
11,371,413
11,366,498
11,344,165
11,357,163
11,333,175
11,367,173
11,362,516
11,372,514
11,361,503
11,328,516
11,320,514
11,346,504
12,349,175
12,354,217
12,318,217
12,313,276
12,305,322
12,387,217
12,395,277
12,397,322
12,351,320
12,331,320
12,335,413
12,341,498
12,372,320
12,370,415
12,366,498
12,344,165
12,357,163
12,333,175
12,367,173
12,364,516
12,372,514
12,361,503
12,330,516
12,320,514
12,346,503
13,349,173
13,354,217
13,318,217
13,313,276
13,305,323
13,387,217
13,395,277
13,397,322
13,351,318
13,331,320
13,335,415
13,343,499
13,372,320
13,371,413
13,366,498
13,344,165
13,357,163
13,333,175
13,367,173
13,364,516
13,372,514
13,361,503
13,328,516
13,320,514
13,346,504
14,351,175
14,354,217
14,318,217
14,312,276
14,305,322
14,387,217
14,395,276
14,397,322
14,351,318
14,331,318
14,335,413
14,343,499
14,372,320
14,371,413
14,366,499
14,344,165
14,357,163
14,333,175
14,367,173
14,366,516
14,374,514
14,361,503
14,326,517
14,320,514
14,346,504
15,349,173
15,354,217
15,318,216
15,312,273
15,305,322
15,387,217
15,395,277
15,397,322
15,351,318
15,331,318
15,335,413
15,343,499
15,372,320
15,370,413
15,366,498
15,344,165
15,357,163
15,333,175
15,367,173
15,362,516
15,372,514
15,361,503
15,328,516
15,320,514
15,346,504
16,349,175
16,354,217
16,318,217
16,312,273
16,305,322
16,387,217
16,395,277
16,397,322
16,351,318
16,331,318
16,335,413
16,343,499
16,372,320
16,370,413
16,366,498
16,344,165
16,357,163
16,333,175
16,367,173
16,362,516
16,372,514
16,361,503
16,328,516
16,320,514
16,346,504
17,348,175
17,354,217
17,318,217
17,310,277
17,305,323
17,385,217
17,395,277
17,397,322
17,351,318
17,331,318
17,335,413
17,341,498
17,372,320
17,371,413
17,366,496
17,343,165
17,357,163
17,333,175
17,367,173
17,364,516
17,372,514
17,361,503
17,330,516
17,320,514
17,346,504
18,349,173
18,354,217
18,318,216
18,310,276
18,305,322
18,387,217
18,395,277
18,397,322
18,351,318
18,331,318
18,335,413
18,339,498
18,372,320
18,371,413
18,366,496
18,344,165
18,357,163
18,333,175
18,367,173
18,364,516
18,374,514
18,361,503
18,330,516
18,320,514
18,344,504
19,348,173
19,354,217
19,318,216
19,310,274
19,305,322
19,385,217
19,395,276
19,397,322
19,351,318
19,331,318
19,335,413
19,341,499
19,372,320
19,371,413
19,366,496
19,344,165
19,357,163
19,333,175
19,367,173
19,362,516
19,372,514
19,361,503
19,328,516
19,320,514
19,346,504
20,349,175
20,354,217
20,318,217
20,310,277
20,305,328
20,385,217
20,397,279
20,398,323
20,353,318
20,331,320
20,335,411
20,341,499
20,372,320
20,371,413
20,364,499
20,344,165
20,357,163
20,333,175
20,367,173
20,362,516
20,372,514
20,361,504
20,328,516
20,320,514
20,344,504
21,349,175
21,354,217
21,318,217
21,308,276
21,305,322
21,385,216
21,397,269
21,405,318
21,354,318
21,331,320
21,335,411
21,341,499
21,372,320
21,371,413
21,366,498
21,344,165
21,357,163
21,333,175
21,367,173
21,362,516
21,372,514
21,361,503
21,330,516
21,320,514
21,346,504
22,351,175
22,354,216
22,320,217
22,305,268
22,290,310
22,385,216
22,405,268
22,423,312
22,354,322
22,331,320
22,335,413
22,341,499
22,374,322
22,370,413
22,364,498
22,344,165
22,357,163
22,333,175
22,367,173
22,362,516
22,372,514
22,361,503
22,326,516
22,320,514
22,344,504
23,349,175
23,354,215
23,320,215
23,299,259
23,279,281
23,385,215
23,418,263
23,444,279
23,354,320
23,331,320
23,335,411
23,343,499
23,374,322
23,371,413
23,366,498
23,344,165
23,357,163
23,333,175
23,367,173
23,362,516
23,372,514
23,361,503
23,330,516
23,320,514
23,346,504
24,351,175
24,354,214
24,320,214
24,292,248
24,255,268
24,385,214
24,423,241
24,463,260
24,354,320
24,331,320
24,335,411
24,343,499
24,374,322
24,371,413
24,366,498
24,344,165
24,357,163
24,333,175
24,367,173
24,362,516
24,372,514
24,361,503
24,330,516
24,320,514
24,346,504
25,351,175
25,353,214
25,320,215
25,274,238
25,219,251
25,385,212
25,433,227
25,475,233
25,353,322
25,331,322
25,335,411
25,343,499
25,372,322
25,371,413
25,364,499
25,344,165
25,357,165
25,333,175
25,367,175
25,362,516
25,372,514
25,361,504
25,330,516
25,320,514
25,346,506
26,351,175
26,353,214
26,318,215
26,281,227
26,,
26,385,212
26,436,214
26,477,214
26,353,322
26,331,322
26,335,415
26,341,499
26,374,322
26,371,413
26,364,499
26,344,165
26,357,165
26,333,175
26,367,175
26,366,516
26,374,514
26,361,504
26,330,516
26,320,514
26,346,504
27,351,175
27,354,214
27,320,215
27,276,214
27,242,209
27,385,212
27,442,202
27,503,189
27,354,323
27,331,323
27,335,413
27,341,499
27,374,323
27,371,413
27,366,496
27,344,166
27,357,165
27,333,175
27,369,175
27,362,516
27,372,514
27,361,503
27,330,516
27,320,514
27,346,504
28,351,175
28,356,214
28,320,214
28,273,206
28,214,193
28,385,211
28,442,197
28,491,176
28,354,323
28,331,323
28,335,413
28,341,499
28,374,323
28,371,413
28,364,498
28,344,167
28,357,165
28,333,175
28,369,175
28,362,516
28,372,514
28,361,503
28,330,516
28,322,514
28,346,504
29,353,175
29,354,214
29,322,214
29,269,202
29,215,188
29,385,212
29,446,191
29,490,175
29,354,323
29,331,323
29,335,413
29,341,499
29,374,323
29,371,413
29,366,498
29,344,167
29,358,165
29,335,175
29,369,175
29,362,516
29,372,514
29,361,503
29,330,516
29,320,514
29,344,504
30,351,175
30,354,214
30,322,214
30,268,202
30,214,186
30,384,212
30,442,191
30,490,175
30,354,323
30,331,323
30,335,413
30,341,499
30,374,323
30,371,415
30,364,498
30,344,167
30,358,166
30,335,175
30,369,175
30,361,516
30,372,514
30,361,503
30,330,516
30,320,514
30,344,504
31,351,175
31,354,214
31,320,214
31,268,201
31,214,186
31,385,212
